"vague","grappe","menage","poids","poids_nonlisse"
1,186,7,239.612478870087,164.925751404907
1,200,12,169.944055633029,111.791698300492
1,177,2,152.082556556607,104.537232187638
1,177,8,152.082556556607,104.537232187638
1,175,11,234.848483097978,238.386855996709
2,211,2,290.058477370135,294.428678283655
1,173,15,248.925090854217,275.309932940561
1,175,8,234.848483097978,238.386855996709
1,179,3,236.190474429967,239.749066602405
1,206,2,165.854844614527,132.776390072387
2,174,5,243.688584729331,247.360148081846
1,204,13,165.83806125403,182.71095820566
2,174,8,243.688584729331,247.360148081846
1,208,6,268.940485117685,272.99250926261
2,174,10,243.688584729331,247.360148081846
2,203,8,240.632751430551,147.795243588377
1,175,9,234.848483097978,238.386855996709
1,200,2,169.944055633029,111.791698300492
2,207,12,165.478734974272,117.992257754655
1,210,7,149.30003752958,100.132611663619
1,208,1,268.940485117685,272.99250926261
1,202,5,286.793660128092,192.21786106825
2,174,12,243.688584729331,247.360148081846
2,211,5,290.058477370135,294.428678283655
1,177,5,152.082556556607,104.537232187638
1,202,10,286.793660128092,192.21786106825
1,179,10,236.190474429967,239.749066602405
1,186,10,239.612478870087,164.925751404907
2,201,1,194.225776567885,142.660601614654
1,208,8,268.940485117685,272.99250926261
2,211,6,290.058477370135,294.428678283655
1,210,11,149.30003752958,100.132611663619
1,206,12,165.854844614527,132.776390072387
2,174,4,243.688584729331,247.360148081846
1,200,10,169.944055633029,111.791698300492
2,174,9,243.688584729331,247.360148081846
2,205,3,174.511990968263,122.495495479249
2,178,10,348.192345597003,353.438427423693
1,173,1,211.233572112628,198.248732198778
2,211,4,290.058477370135,294.428678283655
2,211,9,290.058477370135,294.428678283655
1,210,9,149.30003752958,100.132611663619
2,207,8,165.478734974272,117.992257754655
2,185,4,198.359099737721,201.347700956132
1,202,6,286.793660128092,192.21786106825
2,176,10,211.01656806439,214.195874550738
2,178,1,348.192345597003,353.438427423693
1,204,14,165.83806125403,182.71095820566
1,177,1,152.082556556607,104.537232187638
1,173,9,211.233572112628,198.248732198778
2,176,5,211.01656806439,214.195874550738
2,176,9,211.01656806439,214.195874550738
2,211,12,290.058477370135,294.428678283655
1,186,3,239.612478870087,164.925751404907
1,173,3,211.233572112628,198.248732198778
1,179,6,236.190474429967,239.749066602405
1,173,13,248.925090854217,275.309932940561
2,187,1,301.821446741553,306.368875846984
1,173,6,248.925090854217,275.309932940561
2,211,10,290.058477370135,294.428678283655
1,173,10,211.233572112628,198.248732198778
2,185,2,198.359099737721,201.347700956132
1,186,12,239.612478870087,164.925751404907
2,201,13,434.302039388477,713.303008073271
2,203,4,240.632751430551,147.795243588377
1,179,7,236.190474429967,239.749066602405
2,185,1,198.359099737721,201.347700956132
1,177,7,152.082556556607,104.537232187638
1,210,2,149.30003752958,100.132611663619
2,209,11,189.166260329226,119.360236202182
2,203,2,240.632751430551,147.795243588377
2,178,11,348.192345597003,353.438427423693
2,201,2,434.302039388477,713.303008073271
2,176,1,211.01656806439,214.195874550738
1,202,11,286.793660128092,192.21786106825
2,205,10,174.511990968263,122.495495479249
2,201,9,194.225776567885,142.660601614654
2,209,5,189.166260329226,119.360236202182
2,178,6,348.192345597003,353.438427423693
2,187,6,301.821446741553,306.368875846984
2,205,2,174.511990968263,122.495495479249
2,201,11,194.225776567885,142.660601614654
2,187,3,301.821446741553,306.368875846984
1,177,4,152.082556556607,104.537232187638
1,179,12,236.190474429967,239.749066602405
1,206,11,287.269017553802,398.329170217162
2,201,7,194.225776567885,142.660601614654
2,207,13,385.870721582664,641.582901540934
2,185,3,198.359099737721,201.347700956132
1,179,8,236.190474429967,239.749066602405
2,174,7,243.688584729331,247.360148081846
2,178,12,348.192345597003,353.438427423693
2,207,6,165.478734974272,117.992257754655
2,187,4,301.821446741553,306.368875846984
1,200,1,169.944055633029,111.791698300492
2,201,3,194.225776567885,142.660601614654
2,174,11,243.688584729331,247.360148081846
1,210,6,149.30003752958,100.132611663619
2,207,5,165.478734974272,117.992257754655
2,205,1,174.511990968263,122.495495479249
1,175,12,234.848483097978,238.386855996709
1,200,6,169.944055633029,111.791698300492
2,207,7,165.478734974272,117.992257754655
2,176,8,211.01656806439,214.195874550738
1,175,4,234.848483097978,238.386855996709
2,205,9,174.511990968263,122.495495479249
1,173,14,248.925090854217,275.309932940561
1,186,2,239.612478870087,164.925751404907
1,208,10,268.940485117685,272.99250926261
1,186,4,239.612478870087,164.925751404907
2,209,2,189.166260329226,119.360236202182
2,207,10,165.478734974272,117.992257754655
2,205,5,415.751723867596,695.244704071416
2,178,3,348.192345597003,353.438427423693
2,207,11,165.478734974272,117.992257754655
1,208,11,268.940485117685,272.99250926261
1,202,12,286.793660128092,192.21786106825
1,206,1,165.854844614527,132.776390072387
1,204,16,165.83806125403,182.71095820566
2,207,9,165.478734974272,117.992257754655
1,210,4,149.30003752958,100.132611663619
2,211,3,290.058477370135,294.428678283655
2,203,13,873.574618656603,1947.82976691474
1,202,8,286.793660128092,192.21786106825
2,185,11,198.359099737721,201.347700956132
2,178,2,348.192345597003,353.438427423693
1,208,4,268.940485117685,272.99250926261
2,203,11,240.632751430551,147.795243588377
2,205,13,415.751723867596,695.244704071416
1,208,7,268.940485117685,272.99250926261
2,209,1,189.166260329226,119.360236202182
2,203,3,240.632751430551,147.795243588377
2,209,8,664.753402479464,1473.98631310053
2,209,7,189.166260329226,119.360236202182
1,175,10,234.848483097978,238.386855996709
2,203,1,240.632751430551,147.795243588377
2,211,1,290.058477370135,294.428678283655
2,209,9,189.166260329226,119.360236202182
1,208,3,268.940485117685,272.99250926261
2,205,7,174.511990968263,122.495495479249
2,211,7,290.058477370135,294.428678283655
2,205,8,174.511990968263,122.495495479249
1,179,9,236.190474429967,239.749066602405
1,208,12,268.940485117685,272.99250926261
2,185,10,198.359099737721,201.347700956132
2,174,6,243.688584729331,247.360148081846
1,200,3,169.944055633029,111.791698300492
1,204,11,141.899912223138,133.770522972001
1,210,1,149.30003752958,100.132611663619
2,185,6,198.359099737721,201.347700956132
1,200,4,169.944055633029,111.791698300492
2,203,7,240.632751430551,147.795243588377
1,204,4,141.899912223138,133.770522972001
2,187,10,301.821446741553,306.368875846984
1,202,2,286.793660128092,192.21786106825
2,209,3,189.166260329226,119.360236202182
2,185,9,198.359099737721,201.347700956132
1,177,3,152.082556556607,104.537232187638
1,175,3,234.848483097978,238.386855996709
2,174,2,243.688584729331,247.360148081846
1,177,11,152.082556556607,104.537232187638
1,177,10,152.082556556607,104.537232187638
1,200,7,169.944055633029,111.791698300492
1,173,12,211.233572112628,198.248732198778
2,209,12,189.166260329226,119.360236202182
1,193,13,674.367063039914,1449.41372423864
1,191,2,187.675211143122,125.049423288234
2,214,3,379.180365638046,452.935729645829
1,199,12,176.258571144053,125.199437840073
2,190,1,332.471473306712,337.993355447111
1,197,2,183.870077358505,157.456276428148
1,199,6,176.258571144053,125.199437840073
2,181,8,83.2785208413777,62.2890950789268
1,195,11,214.750074969205,139.951968735439
1,199,5,176.258571144053,125.199437840073
2,192,7,298.310612360143,203.629823809973
2,214,1,278.821769126727,244.905340760878
1,193,10,219.886490412557,154.097915211812
1,199,1,176.258571144053,125.199437840073
1,197,12,265.875692587878,329.226759804309
1,184,7,288.285471149699,293.073486129287
2,190,4,332.471473306712,337.993355447111
2,198,5,201.605042324283,204.953417664738
2,192,1,298.310612360143,203.629823809973
2,194,12,448.228307162932,539.680336747603
1,191,9,187.675211143122,125.049423288234
2,198,8,201.605042324283,204.953417664738
1,193,4,219.886490412557,154.097915211812
2,190,6,332.471473306712,337.993355447111
2,212,8,281.425982623218,170.804171114042
1,184,6,288.285471149699,293.073486129287
2,212,9,281.425982623218,170.804171114042
2,196,5,303.77345130705,308.818699787518
2,183,11,227.185036941772,230.95825990607
1,180,3,228.485714634187,232.280540020036
2,212,10,281.425982623218,170.804171114042
1,180,10,228.485714634187,232.280540020036
1,197,8,183.870077358505,157.456276428148
2,192,3,298.310612360143,203.629823809973
2,192,9,298.310612360143,203.629823809973
2,212,7,281.425982623218,170.804171114042
2,212,6,281.425982623218,170.804171114042
2,194,15,448.228307162932,539.680336747603
2,196,6,303.77345130705,308.818699787518
2,188,8,350.408764039825,356.228559274425
2,181,13,231.534203975378,481.477870069542
2,183,2,227.185036941772,230.95825990607
1,180,5,228.485714634187,232.280540020036
1,213,10,315.007878631692,320.239715101152
2,214,7,278.821769126727,244.905340760878
2,196,3,303.77345130705,308.818699787518
1,193,5,219.886490412557,154.097915211812
1,213,5,315.007878631692,320.239715101152
1,199,11,176.258571144053,125.199437840073
1,191,1,187.675211143122,125.049423288234
1,193,8,219.886490412557,154.097915211812
1,182,6,221.812540739071,225.496534120644
2,194,4,331.250679991087,294.748491608306
2,198,6,201.605042324283,204.953417664738
2,194,11,331.250679991087,294.748491608306
1,197,6,183.870077358505,157.456276428148
2,181,3,83.2785208413777,62.2890950789268
2,194,1,331.250679991087,294.748491608306
2,196,9,303.77345130705,308.818699787518
2,212,1,281.425982623218,170.804171114042
1,184,8,288.285471149699,293.073486129287
2,188,4,350.408764039825,356.228559274425
1,197,5,265.875692587878,329.226759804309
2,192,11,298.310612360143,203.629823809973
2,196,2,303.77345130705,308.818699787518
1,191,10,187.675211143122,125.049423288234
2,183,1,227.185036941772,230.95825990607
2,190,10,332.471473306712,337.993355447111
1,191,3,187.675211143122,125.049423288234
1,180,4,228.485714634187,232.280540020036
1,189,10,185.920598059938,125.643822308578
2,188,10,350.408764039825,356.228559274425
2,181,6,83.2785208413777,62.2890950789268
1,189,12,185.920598059938,125.643822308578
2,188,7,350.408764039825,356.228559274425
1,193,11,219.886490412557,154.097915211812
1,189,2,185.920598059938,125.643822308578
1,193,7,219.886490412557,154.097915211812
2,188,2,350.408764039825,356.228559274425
1,199,8,176.258571144053,125.199437840073
1,195,7,214.750074969205,139.951968735439
2,214,13,379.180365638046,452.935729645829
1,197,7,183.870077358505,157.456276428148
2,212,11,281.425982623218,170.804171114042
1,195,10,726.166844987336,1600.24027409338
2,194,5,331.250679991087,294.748491608306
1,189,7,185.920598059938,125.643822308578
1,191,5,187.675211143122,125.049423288234
1,191,7,187.675211143122,125.049423288234
2,192,10,298.310612360143,203.629823809973
2,214,11,379.180365638046,452.935729645829
2,188,9,350.408764039825,356.228559274425
2,192,2,298.310612360143,203.629823809973
1,191,12,187.675211143122,125.049423288234
1,180,8,228.485714634187,232.280540020036
1,180,9,228.485714634187,232.280540020036
1,180,11,228.485714634187,232.280540020036
2,214,2,278.821769126727,244.905340760878
2,196,11,303.77345130705,308.818699787518
2,192,6,298.310612360143,203.629823809973
2,181,2,83.2785208413777,62.2890950789268
1,180,7,228.485714634187,232.280540020036
2,181,5,83.2785208413777,62.2890950789268
2,188,3,350.408764039825,356.228559274425
1,199,13,530.195248102935,1132.85297787549
1,193,2,219.886490412557,154.097915211812
2,181,10,83.2785208413777,62.2890950789268
2,190,3,332.471473306712,337.993355447111
1,189,8,185.920598059938,125.643822308578
1,213,6,315.007878631692,320.239715101152
1,184,1,288.285471149699,293.073486129287
1,182,10,221.812540739071,225.496534120644
1,182,11,221.812540739071,225.496534120644
1,195,1,214.750074969205,139.951968735439
1,180,2,228.485714634187,232.280540020036
2,183,7,227.185036941772,230.95825990607
2,190,9,332.471473306712,337.993355447111
2,183,12,227.185036941772,230.95825990607
2,183,6,227.185036941772,230.95825990607
2,214,5,278.821769126727,244.905340760878
2,183,5,227.185036941772,230.95825990607
2,194,2,331.250679991087,294.748491608306
1,195,2,214.750074969205,139.951968735439
1,213,11,315.007878631692,320.239715101152
1,184,10,288.285471149699,293.073486129287
2,198,3,201.605042324283,204.953417664738
1,182,4,221.812540739071,225.496534120644
1,213,1,315.007878631692,320.239715101152
2,194,6,331.250679991087,294.748491608306
1,199,2,176.258571144053,125.199437840073
1,213,7,315.007878631692,320.239715101152
1,195,5,214.750074969205,139.951968735439
2,183,10,227.185036941772,230.95825990607
1,213,8,315.007878631692,320.239715101152
2,192,8,298.310612360143,203.629823809973
1,213,9,315.007878631692,320.239715101152
2,192,12,298.310612360143,203.629823809973
2,214,4,278.821769126727,244.905340760878
2,198,12,201.605042324283,204.953417664738
2,198,11,201.605042324283,204.953417664738
1,213,12,315.007878631692,320.239715101152
2,181,11,83.2785208413777,62.2890950789268
1,193,3,219.886490412557,154.097915211812
2,183,8,227.185036941772,230.95825990607
1,180,1,228.485714634187,232.280540020036
2,212,12,281.425982623218,170.804171114042
1,189,6,185.920598059938,125.643822308578
1,182,7,221.812540739071,225.496534120644
1,182,12,221.812540739071,225.496534120644
2,183,3,227.185036941772,230.95825990607
2,196,1,303.77345130705,308.818699787518
1,189,9,185.920598059938,125.643822308578
2,190,8,332.471473306712,337.993355447111
2,198,1,201.605042324283,204.953417664738
2,198,4,201.605042324283,204.953417664738
1,182,3,221.812540739071,225.496534120644
2,214,10,278.821769126727,244.905340760878
1,184,9,288.285471149699,293.073486129287
1,213,2,315.007878631692,320.239715101152
2,212,13,1037.96424413434,2323.45826660475
2,190,7,332.471473306712,337.993355447111
1,182,9,221.812540739071,225.496534120644
2,181,12,83.2785208413777,62.2890950789268
2,198,7,201.605042324283,204.953417664738
2,183,4,227.185036941772,230.95825990607
2,188,6,350.408764039825,356.228559274425
2,196,4,303.77345130705,308.818699787518
1,180,12,228.485714634187,232.280540020036
1,184,2,288.285471149699,293.073486129287
2,198,10,201.605042324283,204.953417664738
2,183,9,227.185036941772,230.95825990607
2,198,2,201.605042324283,204.953417664738
2,196,10,303.77345130705,308.818699787518
2,188,1,350.408764039825,356.228559274425
1,182,2,221.812540739071,225.496534120644
1,197,10,183.870077358505,157.456276428148
2,190,11,332.471473306712,337.993355447111
2,188,12,350.408764039825,356.228559274425
1,189,5,185.920598059938,125.643822308578
2,194,7,331.250679991087,294.748491608306
1,195,6,214.750074969205,139.951968735439
1,191,11,187.675211143122,125.049423288234
2,192,13,948.984152154523,2060.73381695692
1,189,11,185.920598059938,125.643822308578
1,180,6,228.485714634187,232.280540020036
1,191,8,187.675211143122,125.049423288234
1,197,11,265.875692587878,329.226759804309
1,184,3,288.285471149699,293.073486129287
1,199,10,176.258571144053,125.199437840073
1,199,3,176.258571144053,125.199437840073
1,195,9,214.750074969205,139.951968735439
1,182,5,221.812540739071,225.496534120644
1,193,1,219.886490412557,154.097915211812
2,190,2,332.471473306712,337.993355447111
2,214,6,379.180365638046,452.935729645829
1,195,12,214.750074969205,139.951968735439
1,195,4,214.750074969205,139.951968735439
1,195,3,214.750074969205,139.951968735439
1,184,5,288.285471149699,293.073486129287
2,212,4,281.425982623218,170.804171114042
1,213,3,315.007878631692,320.239715101152
2,181,1,83.2785208413777,62.2890950789268
1,199,9,176.258571144053,125.199437840073
1,184,11,288.285471149699,293.073486129287
2,192,5,298.310612360143,203.629823809973
1,182,1,221.812540739071,225.496534120644
2,181,7,83.2785208413777,62.2890950789268
2,190,5,332.471473306712,337.993355447111
2,194,14,448.228307162932,539.680336747603
2,194,8,331.250679991087,294.748491608306
1,191,6,616.657915608326,1350.07062550074
1,191,4,187.675211143122,125.049423288234
2,212,5,281.425982623218,170.804171114042
1,197,1,183.870077358505,157.456276428148
1,197,3,183.870077358505,157.456276428148
1,193,9,219.886490412557,154.097915211812
1,182,8,221.812540739071,225.496534120644
2,188,11,350.408764039825,356.228559274425
